,date,county,state,cases,deaths
6759,January,Archuleta,Colorado,3493,22
6760,January,Baca,Colorado,1012,17
6761,January,Bent,Colorado,2925,50
6762,January,Boulder,Colorado,89681,432
6763,January,Broomfield,Colorado,18083,128
6764,January,Chaffee,Colorado,5574,56
6765,January,Cheyenne,Colorado,383,12
6766,January,Clear Creek,Colorado,1905,13
6767,January,Conejos,Colorado,2272,60
6768,January,Costilla,Colorado,935,19
6769,January,Crowley,Colorado,3523,32
6770,January,Custer,Colorado,831,25
6771,January,Delta,Colorado,7128,155
6772,January,Denver,Colorado,221194,1494
6773,January,Dolores,Colorado,419,8
6774,January,Douglas,Colorado,99764,485
6775,January,Eagle,Colorado,18569,39
6776,January,El Paso,Colorado,233693,1876
6777,January,Elbert,Colorado,5771,48
6778,January,Fremont,Colorado,18451,208
6779,January,Garfield,Colorado,17817,103
6780,January,Gilpin,Colorado,1164,7
6781,January,Grand,Colorado,4004,30
6782,January,Gunnison,Colorado,3927,16
6783,January,Hinsdale,Colorado,157,0
6784,January,Huerfano,Colorado,1744,40
6785,January,Jackson,Colorado,194,1
6786,January,Jefferson,Colorado,158360,1518
6787,January,Kiowa,Colorado,389,6
6788,January,Kit Carson,Colorado,1864,33
6789,January,La Plata,Colorado,15648,95
6790,January,Lake,Colorado,2171,2
6791,January,Larimer,Colorado,106559,582
6792,January,Las Animas,Colorado,4321,51
6793,January,Lincoln,Colorado,2378,11
6794,January,Logan,Colorado,8552,119
6795,January,Mesa,Colorado,50903,623
6796,January,Mineral,Colorado,294,4
6797,January,Moffat,Colorado,3653,58
6798,January,Montezuma,Colorado,7516,89
6799,January,Montrose,Colorado,11024,178
6800,January,Morgan,Colorado,6816,145
6801,January,Otero,Colorado,5233,136
6802,January,Ouray,Colorado,1099,6
6803,January,Park,Colorado,3453,25
6804,January,Phillips,Colorado,1079,19
6805,January,Pitkin,Colorado,7993,8
6806,January,Prowers,Colorado,3200,52
6807,January,Pueblo,Colorado,61051,870
6808,January,Rio Blanco,Colorado,2192,16
6809,January,Rio Grande,Colorado,3520,47
6810,January,Routt,Colorado,7733,34
6811,January,Saguache,Colorado,1490,18
6812,January,San Juan,Colorado,316,0
6813,January,San Miguel,Colorado,2650,8
6814,January,Sedgwick,Colorado,571,13
6815,January,Summit,Colorado,11988,15
6816,January,Teller,Colorado,5861,64
6817,January,Washington,Colorado,1225,34
6818,January,Weld,Colorado,104532,767
6819,January,Yuma,Colorado,2308,27
6820,January,Fairfield,Connecticut,257667,2906
6821,January,Hartford,Connecticut,230698,3382
6822,January,Litchfield,Connecticut,40515,503
6823,January,Middlesex,Connecticut,37900,528
6824,January,New Haven,Connecticut,250443,3059
6825,January,New London,Connecticut,71803,750
6826,January,Tolland,Connecticut,27069,307
6827,January,Unknown,Connecticut,3162,9
6828,January,Windham,Connecticut,30789,337
6829,January,Kent,Delaware,62702,705
6830,January,New Castle,Delaware,182515,1547
6831,January,Sussex,Delaware,75549,954
6832,January,Unknown,Delaware,1122,0
6833,January,District of Columbia,District of Columbia,173626,1411
6834,January,Alachua,Florida,85571,796
6835,January,Baker,Florida,10410,151
6836,January,Bay,Florida,53685,886
6837,January,Bradford,Florida,8859,173
6838,January,Brevard,Florida,168824,2443
6839,January,Broward,Florida,746512,6565
6840,January,Calhoun,Florida,4752,107
6841,January,Charlotte,Florida,46183,971
6842,January,Citrus,Florida,37671,1111
6843,January,Clay,Florida,64775,954
6844,January,Collier,Florida,101256,1134
6845,January,Columbia,Florida,24776,458
6846,January,DeSoto,Florida,10983,169
6847,January,Dixie,Florida,4758,85
6848,January,Duval,Florida,306526,3772
6849,January,Escambia,Florida,91615,1450
6850,January,Flagler,Florida,27900,422
6851,January,Franklin,Florida,3446,57
6852,January,Gadsden,Florida,16937,239
6853,January,Gilchrist,Florida,5433,109
6854,January,Glades,Florida,2249,38
6855,January,Gulf,Florida,4861,87
6856,January,Hamilton,Florida,4391,58
6857,January,Hardee,Florida,10041,137
6858,January,Hendry,Florida,13471,171
6859,January,Hernando,Florida,52120,1253
6860,January,Highlands,Florida,29700,777
6861,January,Hillsborough,Florida,463807,4287
6862,January,Holmes,Florida,6158,105
6863,January,Indian River,Florida,41136,749
6864,January,Jackson,Florida,17233,291
6865,January,Jefferson,Florida,4811,69
6866,January,Lafayette,Florida,3065,64
6867,January,Lake,Florida,105037,1750
6868,January,Lee,Florida,232500,2473
6869,January,Leon,Florida,108664,768
6870,January,Levy,Florida,12330,185
6871,January,Liberty,Florida,2912,36
6872,January,Madison,Florida,6786,103
6873,January,Manatee,Florida,118774,1682
6874,January,Marion,Florida,101817,2419
6875,January,Martin,Florida,38690,741
6876,January,Miami-Dade,Florida,1487115,12013
6877,January,Monroe,Florida,21830,134
6878,January,Nassau,Florida,26405,340
6879,January,Okaloosa,Florida,59932,749
6880,January,Okeechobee,Florida,12142,199
6881,January,Orange,Florida,460395,3199
6882,January,Osceola,Florida,139286,1243
6883,January,Palm Beach,Florida,460429,5818
6884,January,Pasco,Florida,153863,2197
6885,January,Pinellas,Florida,265352,3929
6886,January,Polk,Florida,250532,3356
6887,January,Putnam,Florida,20661,459
6888,January,Santa Rosa,Florida,57207,686
6889,January,Sarasota,Florida,116069,1981
6890,January,Seminole,Florida,127851,1243
6891,January,St. Johns,Florida,75865,672
6892,January,St. Lucie,Florida,92443,1375
6893,January,Sumter,Florida,28716,676
6894,January,Suwannee,Florida,15261,355
6895,January,Taylor,Florida,7879,115
6896,January,Union,Florida,4966,124
6897,January,Unknown,Florida,302,0
6898,January,Volusia,Florida,145206,2264
6899,January,Wakulla,Florida,11746,141
6900,January,Walton,Florida,19077,227
6901,January,Washington,Florida,7473,121
6902,January,Appling,Georgia,5208,135
6903,January,Atkinson,Georgia,2423,57
6904,January,Bacon,Georgia,4053,81
6905,January,Baker,Georgia,621,15
6906,January,Baldwin,Georgia,10955,260
6907,January,Banks,Georgia,4523,100
6908,January,Barrow,Georgia,25440,283
6909,January,Bartow,Georgia,34602,476
6910,January,Ben Hill,Georgia,4928,123
6911,January,Berrien,Georgia,5697,95
6912,January,Bibb,Georgia,44037,818
6913,January,Bleckley,Georgia,3807,108
6914,January,Brantley,Georgia,4621,115
6915,January,Brooks,Georgia,3952,95
6916,January,Bryan,Georgia,10837,108
6917,January,Bulloch,Georgia,17552,280
6918,January,Burke,Georgia,6164,122
6919,January,Butts,Georgia,7511,175
6920,January,Calhoun,Georgia,1544,25
6921,January,Camden,Georgia,13412,137
6922,January,Candler,Georgia,2527,107
6923,January,Carroll,Georgia,27643,493
6924,January,Catoosa,Georgia,16805,264
6925,January,Charlton,Georgia,3426,77
6926,January,Chatham,Georgia,77182,1006
6927,January,Chattahoochee,Georgia,7796,22
6928,January,Chattooga,Georgia,7498,146
6929,January,Cherokee,Georgia,73915,684
6930,January,Clarke,Georgia,34477,253
6931,January,Clay,Georgia,604,13
6932,January,Clayton,Georgia,75953,1067
6933,January,Clinch,Georgia,2412,45
6934,January,Cobb,Georgia,210976,2029
6935,January,Coffee,Georgia,11645,303
6936,January,Colquitt,Georgia,13385,274
6937,January,Columbia,Georgia,42293,425
6938,January,Cook,Georgia,5592,80
6939,January,Coweta,Georgia,40051,521
6940,January,Crawford,Georgia,2158,64
6941,January,Crisp,Georgia,5492,144
6942,January,Dade,Georgia,3902,55
6943,January,Dawson,Georgia,8187,107
6944,January,DeKalb,Georgia,187706,1911
6945,January,Decatur,Georgia,8369,138
6946,January,Dodge,Georgia,5831,167
6947,January,Dooly,Georgia,2771,74
6948,January,Dougherty,Georgia,23523,553
6949,January,Douglas,Georgia,42228,453
6950,January,Early,Georgia,3098,65
6951,January,Echols,Georgia,1041,12
6952,January,Effingham,Georgia,16003,210
6953,January,Elbert,Georgia,5200,119
6954,January,Emanuel,Georgia,6715,165
6955,January,Evans,Georgia,2796,69
6956,January,Fannin,Georgia,5690,180
6957,January,Fayette,Georgia,28619,370
6958,January,Floyd,Georgia,31504,558
6959,January,Forsyth,Georgia,66406,451
6960,January,Franklin,Georgia,6087,114
6961,January,Fulton,Georgia,269606,2599
6962,January,Gilmer,Georgia,8086,192
6963,January,Glascock,Georgia,704,29
6964,January,Glynn,Georgia,26647,432
6965,January,Gordon,Georgia,19502,296
6966,January,Grady,Georgia,6760,112
6967,January,Greene,Georgia,4648,90
6968,January,Gwinnett,Georgia,250748,2060
6969,January,Habersham,Georgia,11434,284
6970,January,Hall,Georgia,63085,910
6971,January,Hancock,Georgia,1903,91
6972,January,Haralson,Georgia,6179,184
6973,January,Harris,Georgia,6940,122
6974,January,Hart,Georgia,5522,111
6975,January,Heard,Georgia,2519,61
6976,January,Henry,Georgia,69852,739
6977,January,Houston,Georgia,47960,532
6978,January,Irwin,Georgia,2157,55
6979,January,Jackson,Georgia,24254,311
6980,January,Jasper,Georgia,3639,80
6981,January,Jeff Davis,Georgia,4289,76
6982,January,Jefferson,Georgia,4175,118
6983,January,Jenkins,Georgia,1716,68
6984,January,Johnson,Georgia,2561,84
6985,January,Jones,Georgia,5912,126
6986,January,Lamar,Georgia,5665,126
6987,January,Lanier,Georgia,2638,30
6988,January,Laurens,Georgia,15932,323
6989,January,Lee,Georgia,8589,112
6990,January,Liberty,Georgia,15352,163
6991,January,Lincoln,Georgia,1811,38
6992,January,Long,Georgia,3413,36
6993,January,Lowndes,Georgia,35986,429
6994,January,Lumpkin,Georgia,8731,136
6995,January,Macon,Georgia,2619,53
6996,January,Madison,Georgia,7837,120
6997,January,Marion,Georgia,1819,55
6998,January,McDuffie,Georgia,6057,110
6999,January,McIntosh,Georgia,2786,40
7000,January,Meriwether,Georgia,5391,157
7001,January,Miller,Georgia,1989,32
7002,January,Mitchell,Georgia,6149,125
7003,January,Monroe,Georgia,6855,184
7004,January,Montgomery,Georgia,2284,56
7005,January,Morgan,Georgia,5497,71
7006,January,Murray,Georgia,13253,203
7007,January,Muscogee,Georgia,44540,902
7008,January,Newton,Georgia,29754,491
7009,January,Oconee,Georgia,10288,114
7010,January,Oglethorpe,Georgia,3698,63
7011,January,Paulding,Georgia,45401,468
7012,January,Peach,Georgia,7664,148
7013,January,Pickens,Georgia,9865,184
7014,January,Pierce,Georgia,6293,144
7015,January,Pike,Georgia,6292,108
7016,January,Polk,Georgia,13521,210
7017,January,Pulaski,Georgia,2600,84
7018,January,Putnam,Georgia,5137,112
7019,January,Quitman,Georgia,529,16
7020,January,Rabun,Georgia,4065,104
7021,January,Randolph,Georgia,1739,49
7022,January,Richmond,Georgia,59157,956
7023,January,Rockdale,Georgia,22946,342
7024,January,Schley,Georgia,1376,12
7025,January,Screven,Georgia,3093,75
7026,January,Seminole,Georgia,2444,47
7027,January,Spalding,Georgia,18795,442
7028,January,Stephens,Georgia,7158,177
7029,January,Stewart,Georgia,3125,36
7030,January,Sumter,Georgia,8431,183
7031,January,Talbot,Georgia,1341,34
7032,January,Taliaferro,Georgia,327,4
7033,January,Tattnall,Georgia,5664,143
7034,January,Taylor,Georgia,2350,51
7035,January,Telfair,Georgia,3455,88
7036,January,Terrell,Georgia,2436,70
7037,January,Thomas,Georgia,13760,234
7038,January,Tift,Georgia,13441,237
7039,January,Toombs,Georgia,7884,213
7040,January,Towns,Georgia,2982,123
7041,January,Treutlen,Georgia,1843,69
7042,January,Troup,Georgia,18308,414
7043,January,Turner,Georgia,3073,65
7044,January,Twiggs,Georgia,1791,73
7045,January,Union,Georgia,5989,177
7046,January,Unknown,Georgia,12656,0
7047,January,Upson,Georgia,9295,254
7048,January,Walker,Georgia,19671,300
7049,January,Walton,Georgia,25734,469
7050,January,Ware,Georgia,11200,300
7051,January,Warren,Georgia,1274,36
7052,January,Washington,Georgia,5022,141
7053,January,Wayne,Georgia,8736,221
7054,January,Webster,Georgia,529,10
7055,January,Wheeler,Georgia,1551,39
7056,January,White,Georgia,8147,178
7057,January,Whitfield,Georgia,38395,480
7058,January,Wilcox,Georgia,2355,72
7059,January,Wilkes,Georgia,2598,55
7060,January,Wilkinson,Georgia,2600,64
7061,January,Worth,Georgia,5422,126
7062,January,Unknown,Guam,61056,412
7063,January,Hawaii,Hawaii,41561,225
7064,January,Honolulu,Hawaii,258404,1305
7065,January,Kalawao,Hawaii,1,0
7066,January,Kauai,Hawaii,18678,46
7067,January,Maui,Hawaii,44544,171
7068,January,Unknown,Hawaii,0,11
7069,January,Ada,Idaho,157422,1115
7070,January,Adams,Idaho,798,16
7071,January,Bannock,Idaho,24174,271
7072,January,Bear Lake,Idaho,1147,19
7073,January,Benewah,Idaho,2684,44
7074,January,Bingham,Idaho,11059,173
7075,January,Blaine,Idaho,7108,32
7076,January,Boise,Idaho,1267,15
7077,January,Bonner,Idaho,10129,197
7078,January,Bonneville,Idaho,34989,301
7079,January,Boundary,Idaho,2381,69
7080,January,Butte,Idaho,547,12
7081,January,Camas,Idaho,178,2
7082,January,Canyon,Idaho,69262,719
7083,January,Caribou,Idaho,1663,36
7084,January,Cassia,Idaho,5495,56
7085,January,Clark,Idaho,117,1
7086,January,Clearwater,Idaho,2608,39
7087,January,Custer,Idaho,694,13
7088,January,Elmore,Idaho,8853,73
7089,January,Franklin,Idaho,2557,31
7090,January,Fremont,Idaho,2395,30
7091,January,Gem,Idaho,4201,85
7092,January,Gooding,Idaho,3840,60
7093,January,Idaho,Idaho,3537,60
7094,January,Jefferson,Idaho,6764,69
7095,January,Jerome,Idaho,6996,68
7096,January,Kootenai,Idaho,46511,651
7097,January,Latah,Idaho,7604,55
7098,January,Lemhi,Idaho,1724,28
7099,January,Lewis,Idaho,1359,30
7100,January,Lincoln,Idaho,1276,15
7101,January,Madison,Idaho,13668,56
7102,January,Minidoka,Idaho,4723,68
7103,January,Nez Perce,Idaho,10442,160
7104,January,Oneida,Idaho,946,12
7105,January,Owyhee,Idaho,2559,55
7106,January,Payette,Idaho,6567,92
7107,January,Power,Idaho,1671,23
7108,January,Shoshone,Idaho,3069,80
7109,January,Teton,Idaho,2916,9
7110,January,Twin Falls,Idaho,28155,311
7111,January,Valley,Idaho,3066,18
7112,January,Washington,Idaho,2607,60
7113,January,Adams,Illinois,27408,257
7114,January,Alexander,Illinois,1541,32
7115,January,Bond,Illinois,5206,53
7116,January,Boone,Illinois,17216,137
7117,January,Brown,Illinois,2830,23
7118,January,Bureau,Illinois,10078,146
7119,January,Calhoun,Illinois,1870,16
7120,January,Carroll,Illinois,4948,57
7121,January,Cass,Illinois,5518,47
7122,January,Champaign,Illinois,83946,316
7123,January,Christian,Illinois,12766,135
7124,January,Clark,Illinois,5806,63
7125,January,Clay,Illinois,5828,80
7126,January,Clinton,Illinois,13947,127
7127,January,Coles,Illinois,18633,187
7128,January,Cook,Illinois,1488798,15602
7129,January,Crawford,Illinois,7701,73
7130,January,Cumberland,Illinois,3960,51
7131,January,De Witt,Illinois,5115,53
7132,January,DeKalb,Illinois,31675,214
7133,January,Douglas,Illinois,7782,67
7134,January,DuPage,Illinois,281903,1917
7135,January,Edgar,Illinois,6424,93
7136,January,Edwards,Illinois,2096,37
7137,January,Effingham,Illinois,12664,157
7138,January,Fayette,Illinois,8476,104
7139,January,Ford,Illinois,5369,78
7140,January,Franklin,Illinois,15061,192
7141,January,Fulton,Illinois,12469,146
7142,January,Gallatin,Illinois,1809,24
7143,January,Greene,Illinois,4212,61
7144,January,Grundy,Illinois,15819,153
7145,January,Hamilton,Illinois,2628,38
7146,January,Hancock,Illinois,5239,72
7147,January,Hardin,Illinois,1420,28
7148,January,Henderson,Illinois,1511,28
7149,January,Henry,Illinois,15584,158
7150,January,Iroquois,Illinois,8683,132
7151,January,Jackson,Illinois,19706,168
7152,January,Jasper,Illinois,3181,34
7153,January,Jefferson,Illinois,13275,182
7154,January,Jersey,Illinois,7720,97
7155,January,Jo Daviess,Illinois,5064,52
7156,January,Johnson,Illinois,5502,57
7157,January,Kane,Illinois,161933,1247
7158,January,Kankakee,Illinois,35947,390
7159,January,Kendall,Illinois,40735,179
7160,January,Knox,Illinois,15805,270
7161,January,LaSalle,Illinois,36167,467
7162,January,Lake,Illinois,204535,1578
7163,January,Lawrence,Illinois,6676,59
7164,January,Lee,Illinois,11300,129
7165,January,Livingston,Illinois,12894,154
7166,January,Logan,Illinois,12179,110
7167,January,Macon,Illinois,39287,376
7168,January,Macoupin,Illinois,15697,177
7169,January,Madison,Illinois,85696,918
7170,January,Marion,Illinois,14201,227
7171,January,Marshall,Illinois,3416,37
7172,January,Mason,Illinois,4670,67
7173,January,Massac,Illinois,4553,75
7174,January,McDonough,Illinois,8822,120
7175,January,McHenry,Illinois,96049,539
7176,January,McLean,Illinois,62802,365
7177,January,Menard,Illinois,4488,38
7178,January,Mercer,Illinois,4856,51
7179,January,Monroe,Illinois,11227,135
7180,January,Montgomery,Illinois,11948,118
7181,January,Morgan,Illinois,11968,153
7182,January,Moultrie,Illinois,4856,59
7183,January,Ogle,Illinois,17153,146
7184,January,Peoria,Illinois,58679,583
7185,January,Perry,Illinois,8935,107
7186,January,Piatt,Illinois,5442,29
7187,January,Pike,Illinois,6077,91
7188,January,Pope,Illinois,1243,19
7189,January,Pulaski,Illinois,2023,30
7190,January,Putnam,Illinois,1388,12
7191,January,Randolph,Illinois,12643,139
7192,January,Richland,Illinois,6149,86
7193,January,Rock Island,Illinois,41367,555
7194,January,Saline,Illinois,10162,125
7195,January,Sangamon,Illinois,74457,472
7196,January,Schuyler,Illinois,2430,29
7197,January,Scott,Illinois,1523,15
7198,January,Shelby,Illinois,7498,104
7199,January,St. Clair,Illinois,86437,827
7200,January,Stark,Illinois,1864,39
7201,January,Stephenson,Illinois,14563,221
7202,January,Tazewell,Illinois,45229,541
7203,January,Union,Illinois,6699,71
7204,January,Unknown,Illinois,0,2663
7205,January,Vermilion,Illinois,34307,330
7206,January,Wabash,Illinois,4653,40
7207,January,Warren,Illinois,4957,90
7208,January,Washington,Illinois,4047,47
7209,January,Wayne,Illinois,6488,93
7210,January,White,Illinois,5323,73
7211,January,Whiteside,Illinois,19113,284
7212,January,Will,Illinois,210891,1735
7213,January,Williamson,Illinois,28216,283
7214,January,Winnebago,Illinois,98518,910
7215,January,Woodford,Illinois,12358,131
7216,January,Adams,Indiana,8520,119
7217,January,Allen,Indiana,121715,1264
7218,January,Bartholomew,Indiana,25857,268
7219,January,Benton,Indiana,2929,27
7220,January,Blackford,Indiana,3621,75
7221,January,Boone,Indiana,17196,201
7222,January,Brown,Indiana,2942,63
7223,January,Carroll,Indiana,4824,73
7224,January,Cass,Indiana,13753,180
7225,January,Clark,Indiana,39720,423
7226,January,Clay,Indiana,8018,97
7227,January,Clinton,Indiana,10442,144
7228,January,Crawford,Indiana,2986,45
7229,January,Daviess,Indiana,8802,161
7230,January,DeKalb,Indiana,13415,161
7231,January,Dearborn,Indiana,15758,179
7232,January,Decatur,Indiana,8299,153
7233,January,Delaware,Indiana,29467,485
7234,January,Dubois,Indiana,14515,172
7235,January,Elkhart,Indiana,60487,778
7236,January,Fayette,Indiana,8129,161
7237,January,Floyd,Indiana,23405,323
7238,January,Fountain,Indiana,6309,109
7239,January,Franklin,Indiana,5112,83
7240,January,Fulton,Indiana,5660,110
7241,January,Gibson,Indiana,13945,158
7242,January,Grant,Indiana,20511,377
7243,January,Greene,Indiana,8822,151
7244,January,Hamilton,Indiana,95058,710
7245,January,Hancock,Indiana,24530,291
7246,January,Harrison,Indiana,12973,156
7247,January,Hendricks,Indiana,46843,600
7248,January,Henry,Indiana,15853,250
7249,January,Howard,Indiana,29573,476
7250,January,Huntington,Indiana,14009,172
7251,January,Jackson,Indiana,14768,141
7252,January,Jasper,Indiana,10818,161
7253,January,Jay,Indiana,5681,86
7254,January,Jefferson,Indiana,10989,175
7255,January,Jennings,Indiana,8027,119
7256,January,Johnson,Indiana,49868,651
7257,January,Knox,Indiana,13726,163
7258,January,Kosciusko,Indiana,22568,248
7259,January,LaGrange,Indiana,6451,114
7260,January,LaPorte,Indiana,31161,393
7261,January,Lake,Indiana,130386,1958
7262,January,Lawrence,Indiana,14117,281
7263,January,Madison,Indiana,38855,684
7264,January,Marion,Indiana,262823,3177
7265,January,Marshall,Indiana,13832,209
7266,January,Martin,Indiana,2555,30
7267,January,Miami,Indiana,10644,172
7268,January,Monroe,Indiana,33726,310
7269,January,Montgomery,Indiana,12047,169
7270,January,Morgan,Indiana,19175,301
7271,January,Newton,Indiana,3040,74
7272,January,Noble,Indiana,15470,170
7273,January,Ohio,Indiana,1709,27
7274,January,Orange,Indiana,5772,104
7275,January,Owen,Indiana,6773,135
7276,January,Parke,Indiana,4250,57
7277,January,Perry,Indiana,5736,72
7278,January,Pike,Indiana,4388,53
7279,January,Porter,Indiana,46541,607
7280,January,Posey,Indiana,7698,61
7281,January,Pulaski,Indiana,3493,91
7282,January,Putnam,Indiana,10958,135
7283,January,Randolph,Indiana,6825,159
7284,January,Ripley,Indiana,9800,157
7285,January,Rush,Indiana,5919,60
7286,January,Scott,Indiana,9273,115
7287,January,Shelby,Indiana,16628,187
7288,January,Spencer,Indiana,5968,62
7289,January,St. Joseph,Indiana,83170,951
7290,January,Starke,Indiana,5523,110
7291,January,Steuben,Indiana,11238,124
7292,January,Sullivan,Indiana,6236,79
7293,January,Switzerland,Indiana,2597,30
7294,January,Tippecanoe,Indiana,59727,451
7295,January,Tipton,Indiana,3932,91
7296,January,Union,Indiana,2299,29
7297,January,Vanderburgh,Indiana,68985,674
7298,January,Vermillion,Indiana,4812,82
7299,January,Vigo,Indiana,34324,440
7300,January,Wabash,Indiana,10176,167
7301,January,Warren,Indiana,2354,30
7302,January,Warrick,Indiana,24264,253
7303,January,Washington,Indiana,7037,101
7304,January,Wayne,Indiana,22866,357
7305,January,Wells,Indiana,7448,143
7306,January,White,Indiana,8115,100
7307,January,Whitley,Indiana,11201,89
7308,January,Adair,Iowa,1789,52
7309,January,Adams,Iowa,925,14
7310,January,Allamakee,Iowa,3198,64
7311,January,Appanoose,Iowa,3368,78
7312,January,Audubon,Iowa,1289,23
7313,January,Benton,Iowa,7095,82
7314,January,Black Hawk,Iowa,38251,516
7315,January,Boone,Iowa,6408,67
7316,January,Bremer,Iowa,6280,86
7317,January,Buchanan,Iowa,5425,66
7318,January,Buena Vista,Iowa,6843,64
7319,January,Butler,Iowa,3753,60
7320,January,Calhoun,Iowa,3004,26
7321,January,Carroll,Iowa,5603,82
7322,January,Cass,Iowa,3253,86
7323,January,Cedar,Iowa,4940,45
7324,January,Cerro Gordo,Iowa,12570,180
7325,January,Cherokee,Iowa,3512,73
7326,January,Chickasaw,Iowa,3123,37
7327,January,Clarke,Iowa,2632,42
7328,January,Clay,Iowa,4726,52
7329,January,Clayton,Iowa,3974,79
7330,January,Clinton,Iowa,13644,165
7331,January,Crawford,Iowa,4960,56
7332,January,Dallas,Iowa,26470,155
7333,January,Davis,Iowa,1787,35
7334,January,Decatur,Iowa,1803,28
7335,January,Delaware,Iowa,4693,71
7336,January,Des Moines,Iowa,10949,157
7337,January,Dickinson,Iowa,4642,77
7338,January,Dubuque,Iowa,30459,325
7339,January,Emmet,Iowa,2638,55
7340,January,Fayette,Iowa,4865,85
7341,January,Floyd,Iowa,4137,68
7342,January,Franklin,Iowa,2890,48
7343,January,Fremont,Iowa,1602,29
7344,January,Greene,Iowa,2016,28
7345,January,Grundy,Iowa,2987,49
7346,January,Guthrie,Iowa,2725,47
7347,January,Hamilton,Iowa,3929,86
7348,January,Hancock,Iowa,3225,50
7349,January,Hardin,Iowa,4964,69
7350,January,Harrison,Iowa,3776,100
7351,January,Henry,Iowa,6394,82
7352,January,Howard,Iowa,2288,37
7353,January,Humboldt,Iowa,3025,41
7354,January,Ida,Iowa,2071,51
7355,January,Iowa,Iowa,4258,53
7356,January,Jackson,Iowa,5454,73
7357,January,Jasper,Iowa,10202,122
7358,January,Jefferson,Iowa,4274,58
7359,January,Johnson,Iowa,43973,170
7360,January,Jones,Iowa,6361,81
7361,January,Keokuk,Iowa,2431,54
7362,January,Kossuth,Iowa,4292,95
7363,January,Lee,Iowa,9019,148
7364,January,Linn,Iowa,63367,648
7365,January,Louisa,Iowa,2900,65
7366,January,Lucas,Iowa,2120,33
7367,January,Lyon,Iowa,3109,55
7368,January,Madison,Iowa,3619,45
7369,January,Mahaska,Iowa,5676,93
7370,January,Marion,Iowa,8728,130
7371,January,Marshall,Iowa,11115,127
7372,January,Mills,Iowa,3944,46
7373,January,Mitchell,Iowa,2780,50
7374,January,Monona,Iowa,2036,53
7375,January,Monroe,Iowa,2156,52
7376,January,Montgomery,Iowa,2540,58
7377,January,Muscatine,Iowa,11112,140
7378,January,O'Brien,Iowa,3830,73
7379,January,Osceola,Iowa,1537,22
7380,January,Page,Iowa,3780,52
7381,January,Palo Alto,Iowa,2357,40
7382,January,Plymouth,Iowa,6974,110
7383,January,Pocahontas,Iowa,1894,29
7384,January,Polk,Iowa,144912,1189
7385,January,Pottawattamie,Iowa,27590,347
7386,January,Poweshiek,Iowa,4524,65
7387,January,Ringgold,Iowa,1301,39
7388,January,Sac,Iowa,2816,42
7389,January,Scott,Iowa,48001,431
7390,January,Shelby,Iowa,3101,55
7391,January,Sioux,Iowa,8767,95
7392,January,Story,Iowa,22821,101
7393,January,Tama,Iowa,4558,97
7394,January,Taylor,Iowa,1502,24
7395,January,Union,Iowa,3130,54
7396,January,Unknown,Iowa,3,0
7397,January,Van Buren,Iowa,1664,28
7398,January,Wapello,Iowa,10198,220
7399,January,Warren,Iowa,14334,150
7400,January,Washington,Iowa,6653,87
7401,January,Wayne,Iowa,1494,34
7402,January,Webster,Iowa,11928,181
7403,January,Winnebago,Iowa,3425,47
7404,January,Winneshiek,Iowa,4432,55
7405,January,Woodbury,Iowa,32516,353
7406,January,Worth,Iowa,2015,17
7407,January,Wright,Iowa,3988,70
7408,January,Allen,Kansas,5021,64
7409,January,Anderson,Kansas,2540,40
7410,January,Atchison,Kansas,4949,44
7411,January,Barber,Kansas,1211,15
7412,January,Barton,Kansas,7553,123
7413,January,Bourbon,Kansas,5438,63
7414,January,Brown,Kansas,3115,51
7415,January,Butler,Kansas,22135,231
7416,January,Chase,Kansas,785,9
7417,January,Chautauqua,Kansas,981,22
7418,January,Cherokee,Kansas,7257,96
7419,January,Cheyenne,Kansas,724,16
7420,January,Clark,Kansas,568,8
7421,January,Clay,Kansas,2415,43
7422,January,Cloud,Kansas,2608,48
7423,January,Coffey,Kansas,2785,47
7424,January,Comanche,Kansas,543,18
7425,January,Cowley,Kansas,12291,173
7426,January,Crawford,Kansas,14793,146
7427,January,Decatur,Kansas,776,21
7428,January,Dickinson,Kansas,5803,94
7429,January,Doniphan,Kansas,2803,39
7430,January,Douglas,Kansas,33273,167
7431,January,Edwards,Kansas,667,24
7432,January,Elk,Kansas,678,14
7433,January,Ellis,Kansas,8301,90
7434,January,Ellsworth,Kansas,2406,33
7435,January,Finney,Kansas,13183,125
7436,January,Ford,Kansas,11997,123
7437,January,Franklin,Kansas,8047,100
7438,January,Geary,Kansas,11203,88
7439,January,Gove,Kansas,918,26
7440,January,Graham,Kansas,746,18
7441,January,Grant,Kansas,2754,40
7442,January,Gray,Kansas,1384,23
7443,January,Greeley,Kansas,390,10
7444,January,Greenwood,Kansas,2140,31
7445,January,Hamilton,Kansas,544,5
7446,January,Harper,Kansas,1887,29
7447,January,Harvey,Kansas,11583,133
7448,January,Haskell,Kansas,1104,14
7449,January,Hodgeman,Kansas,491,15
7450,January,Jackson,Kansas,4590,37
7451,January,Jefferson,Kansas,5611,70
7452,January,Jewell,Kansas,936,16
7453,January,Johnson,Kansas,174328,1330
7454,January,Kearny,Kansas,1365,21
7455,January,Kingman,Kansas,2266,78
7456,January,Kiowa,Kansas,755,13
7457,January,Labette,Kansas,7771,87
7458,January,Lane,Kansas,366,12
7459,January,Leavenworth,Kansas,23665,208
