date,state,fips,cases,deaths
December,Virgin Islands,78,23679,126
December,Virginia,51,2173547,22709
December,Washington,53,1871929,14929
December,West Virginia,54,618893,7783
December,Wisconsin,55,1944979,15780
December,Wyoming,56,182198,1951
December,Alabama,1,1561557,21178
December,Alaska,2,301071,1390
December,American Samoa,60,8265,34
December,Arizona,4,2365080,31929
December,Arkansas,5,977638,12667
December,California,6,11688449,100370
December,Colorado,8,1724056,13791
December,Connecticut,9,937673,11665
December,Delaware,10,319477,3185
December,District of Columbia,11,172626,1407
December,Florida,12,7269428,83606
December,Georgia,13,2876843,39810
December,Guam,66,60543,411
December,Hawaii,15,360969,1745
December,Idaho,16,509354,5301
December,Illinois,17,3937076,40502
December,Indiana,18,1987017,25303
December,Iowa,19,880770,10345
December,Kansas,20,910442,9843
December,Kentucky,21,1650511,17667
December,Louisiana,22,1482269,18324
December,Maine,23,304301,2802
December,Maryland,24,1304103,15943
December,Massachusetts,25,2134100,22683
December,Michigan,26,2954419,40510
December,Minnesota,27,1725293,14220
December,Mississippi,28,946657,13093
December,Missouri,29,1728133,23198
December,Montana,30,321398,3632
December,Nebraska,31,551882,4835
December,Nevada,32,871644,11811
December,New Hampshire,33,364531,2842
December,New Jersey,34,2888864,35343
December,New Mexico,35,655004,8779
December,New York,36,6476461,77336
December,North Carolina,37,3300138,28760
December,North Dakota,38,279330,2461
December,Northern Mariana Islands,69,13227,41
December,Ohio,39,3276630,40874
December,Oklahoma,40,1237781,16033
December,Oregon,41,933108,8940
December,Pennsylvania,42,3388571,48746
December,Puerto Rico,72,1068275,5466
December,Rhode Island,44,441692,3808
December,South Carolina,45,1751646,19346
December,South Dakota,46,270809,3135
December,Tennessee,47,2348275,28183
December,Texas,48,8049502,92530
December,Utah,49,1070006,5161
December,Vermont,50,147657,781
December,Virgin Islands,78,23679,126
December,Virginia,51,2175749,22720
December,Washington,53,1871929,14929
December,West Virginia,54,619323,7786
December,Wisconsin,55,1946391,15785
December,Wyoming,56,182198,1951
December,Alabama,1,1561557,21178
December,Alaska,2,301071,1390
December,American Samoa,60,8265,34
December,Arizona,4,2365080,31929
December,Arkansas,5,978105,12672
December,California,6,11688449,100370
December,Colorado,8,1724056,13791
December,Connecticut,9,937673,11665
December,Delaware,10,319477,3185
December,District of Columbia,11,172626,1407
December,Florida,12,7269428,83606
December,Georgia,13,2876843,39810
December,Guam,66,60543,411
December,Hawaii,15,360969,1745
December,Idaho,16,509354,5301
December,Illinois,17,3937076,40502
December,Indiana,18,1987017,25303
December,Iowa,19,880770,10345
December,Kansas,20,910442,9843
December,Kentucky,21,1650511,17667
December,Louisiana,22,1482269,18324
December,Maine,23,304490,2802
December,Maryland,24,1304103,15943
December,Massachusetts,25,2134100,22683
December,Michigan,26,2954419,40510
December,Minnesota,27,1725293,14220
December,Mississippi,28,946657,13093
December,Missouri,29,1728132,23198
December,Montana,30,321398,3632
December,Nebraska,31,551882,4835
December,Nevada,32,871644,11811
December,New Hampshire,33,364531,2842
December,New Jersey,34,2888864,35343
December,New Mexico,35,655004,8779
December,New York,36,6479369,77336
December,North Carolina,37,3300138,28760
December,North Dakota,38,279330,2461
December,Northern Mariana Islands,69,13227,41
December,Ohio,39,3276630,40874
December,Oklahoma,40,1237781,16033
December,Oregon,41,933108,8940
December,Pennsylvania,42,3388571,48746
December,Puerto Rico,72,1069640,5473
December,Rhode Island,44,441692,3808
December,South Carolina,45,1751646,19346
December,South Dakota,46,270809,3135
December,Tennessee,47,2348275,28183
December,Texas,48,8049502,92530
December,Utah,49,1070006,5161
December,Vermont,50,147657,781
December,Virgin Islands,78,23679,126
December,Virginia,51,2175749,22720
December,Washington,53,1871929,14929
December,West Virginia,54,619323,7786
December,Wisconsin,55,1946391,15785
December,Wyoming,56,182198,1951
December,Alabama,1,1561557,21178
December,Alaska,2,301071,1390
December,American Samoa,60,8265,34
December,Arizona,4,2365080,31929
December,Arkansas,5,978323,12672
December,California,6,11688449,100370
December,Colorado,8,1724056,13791
December,Connecticut,9,938943,11665
December,Delaware,10,319477,3185
December,District of Columbia,11,172626,1407
December,Florida,12,7269428,83606
December,Georgia,13,2876843,39810
December,Guam,66,60543,411
December,Hawaii,15,360969,1745
December,Idaho,16,509354,5301
December,Illinois,17,3937076,40502
December,Indiana,18,1987017,25303
December,Iowa,19,880770,10345
December,Kansas,20,910442,9843
December,Kentucky,21,1650511,17667
December,Louisiana,22,1482269,18324
December,Maine,23,304490,2802
December,Maryland,24,1304103,15943
December,Massachusetts,25,2134100,22683
December,Michigan,26,2954419,40510
December,Minnesota,27,1725293,14220
December,Mississippi,28,946657,13093
December,Missouri,29,1728132,23198
December,Montana,30,321398,3632
December,Nebraska,31,551882,4835
December,Nevada,32,871644,11811
December,New Hampshire,33,364531,2842
December,New Jersey,34,2888864,35343
December,New Mexico,35,655004,8779
December,New York,36,6481785,77336
December,North Carolina,37,3300138,28760
December,North Dakota,38,279330,2461
December,Northern Mariana Islands,69,13227,41
December,Ohio,39,3276630,40874
December,Oklahoma,40,1237781,16033
December,Oregon,41,933108,8940
December,Pennsylvania,42,3388571,48746
December,Puerto Rico,72,1071656,5473
December,Rhode Island,44,441692,3808
December,South Carolina,45,1751646,19346
December,South Dakota,46,270809,3135
December,Tennessee,47,2348275,28183
December,Texas,48,8049502,92530
December,Utah,49,1070006,5161
December,Vermont,50,147657,781
December,Virgin Islands,78,23679,126
December,Virginia,51,2175749,22720
December,Washington,53,1871929,14929
December,West Virginia,54,619323,7786
December,Wisconsin,55,1946391,15785
December,Wyoming,56,182198,1951
December,Alabama,1,1561557,21178
December,Alaska,2,301071,1390
December,American Samoa,60,8265,34
December,Arizona,4,2365080,31929
December,Arkansas,5,978501,12672
December,California,6,11695224,100431
December,Colorado,8,1725982,13802
December,Connecticut,9,939281,11665
December,Delaware,10,319477,3185
December,District of Columbia,11,172626,1407
December,Florida,12,7269428,83606
December,Georgia,13,2876839,39810
December,Guam,66,60543,411
December,Hawaii,15,360969,1745
December,Idaho,16,509367,5301
December,Illinois,17,3946194,40525
December,Indiana,18,1987017,25303
December,Iowa,19,880770,10345
December,Kansas,20,910442,9843
December,Kentucky,21,1657086,17708
December,Louisiana,22,1482269,18324
December,Maine,23,304490,2802
December,Maryland,24,1305474,15944
December,Massachusetts,25,2134100,22683
December,Michigan,26,2954419,40510
December,Minnesota,27,1725293,14220
December,Mississippi,28,946657,13093
December,Missouri,29,1728837,23201
December,Montana,30,321522,3632
December,Nebraska,31,552369,4835
December,Nevada,32,871644,11811
December,New Hampshire,33,365089,2843
December,New Jersey,34,2895740,35361
December,New Mexico,35,655719,8784
December,New York,36,6495361,77378
December,North Carolina,37,3300138,28760
December,North Dakota,38,279330,2461
December,Northern Mariana Islands,69,13236,41
December,Ohio,39,3276630,40874
December,Oklahoma,40,1237781,16033
December,Oregon,41,933108,8940
December,Pennsylvania,42,3389458,48746
December,Puerto Rico,72,1072521,5473
December,Rhode Island,44,441692,3808
December,South Carolina,45,1751646,19346
December,South Dakota,46,270809,3135
December,Tennessee,47,2348275,28183
December,Texas,48,8050072,92535
December,Utah,49,1070006,5161
December,Vermont,50,147657,781
December,Virgin Islands,78,23692,127
December,Virginia,51,2180387,22731
December,Washington,53,1871929,14929
December,West Virginia,54,620243,7786
December,Wisconsin,55,1946391,15785
December,Wyoming,56,182198,1951
December,Alabama,1,1561557,21178
December,Alaska,2,301449,1408
December,American Samoa,60,8265,34
December,Arizona,4,2365080,31929
December,Arkansas,5,979282,12675
December,California,6,11696011,100445
December,Colorado,8,1727215,13813
December,Connecticut,9,940702,11733
December,Delaware,10,319477,3185
December,District of Columbia,11,172626,1407
December,Florida,12,7269428,83606
December,Georgia,13,2876839,39810
December,Guam,66,60704,412
December,Hawaii,15,360969,1745
December,Idaho,16,509373,5301
December,Illinois,17,3948687,40543
December,Indiana,18,1987017,25303
December,Iowa,19,880770,10345
December,Kansas,20,910442,9844
December,Kentucky,21,1657664,17708
December,Louisiana,22,1482269,18324
December,Maine,23,304797,2803
December,Maryland,24,1307751,15960
December,Massachusetts,25,2134100,22683
December,Michigan,26,2968706,40605
December,Minnesota,27,1725293,14220
December,Mississippi,28,946657,13093
December,Missouri,29,1735177,23242
December,Montana,30,321522,3632
December,Nebraska,31,552369,4835
December,Nevada,32,871644,11811
December,New Hampshire,33,365206,2844
December,New Jersey,34,2898720,35379
December,New Mexico,35,656049,8789
December,New York,36,6500483,77440
December,North Carolina,37,3300138,28760
December,North Dakota,38,279330,2461
December,Northern Mariana Islands,69,13236,41
December,Ohio,39,3276630,40874
December,Oklahoma,40,1237781,16033
December,Oregon,41,933108,8940
December,Pennsylvania,42,3389458,48746
December,Puerto Rico,72,1072947,5485
December,Rhode Island,44,441692,3808
December,South Carolina,45,1760204,19368
December,South Dakota,46,270809,3135
December,Tennessee,47,2348275,28183
December,Texas,48,8051059,92538
December,Utah,49,1070006,5161
December,Vermont,50,147657,781
December,Virgin Islands,78,23712,127
December,Virginia,51,2182520,22738
December,Washington,53,1872286,14938
December,West Virginia,54,620606,7786
December,Wisconsin,55,1950397,15803
December,Wyoming,56,182581,1959
December,Alabama,1,1568934,21208
December,Alaska,2,301449,1408
December,American Samoa,60,8265,34
December,Arizona,4,2373361,32038
December,Arkansas,5,980122,12680
December,California,6,11699232,100485
December,Colorado,8,1728600,13826
December,Connecticut,9,941267,11733
December,Delaware,10,320581,3205
December,District of Columbia,11,172626,1407
December,Florida,12,7269428,83606
December,Georgia,13,2888123,39913
December,Guam,66,60727,412
December,Hawaii,15,362117,1755
December,Idaho,16,510652,5316
December,Illinois,17,3953906,40564
December,Indiana,18,1996253,25303
December,Iowa,19,884262,10391
December,Kansas,20,914319,9844
December,Kentucky,21,1650921,17708
December,Louisiana,22,1507707,18345
December,Maine,23,305032,2803
December,Maryland,24,1309366,15969
December,Massachusetts,25,2134100,22683
December,Michigan,26,2968706,40605
December,Minnesota,27,1725293,14220
December,Mississippi,28,951070,13113
December,Missouri,29,1735594,23244
December,Montana,30,321522,3632
December,Nebraska,31,552934,4840
December,Nevada,32,871644,11838
December,New Hampshire,33,365554,2847
December,New Jersey,34,2901542,35387
December,New Mexico,35,656437,8792
December,New York,36,6506566,77478
December,North Carolina,37,3316814,28789
December,North Dakota,38,279330,2461
December,Northern Mariana Islands,69,13236,41
December,Ohio,39,3276630,40874
December,Oklahoma,40,1237781,16033
December,Oregon,41,936721,8953
December,Pennsylvania,42,3403177,48881
December,Puerto Rico,72,1073967,5490
December,Rhode Island,44,441692,3808
December,South Carolina,45,1760204,19368
December,South Dakota,46,271433,3136
December,Tennessee,47,2358463,28262
December,Texas,48,8080404,92623
December,Utah,49,1070006,5161
December,Vermont,50,148031,791
December,Virgin Islands,78,23721,127
December,Virginia,51,2185265,22754
December,Washington,53,1878434,15021
December,West Virginia,54,621117,7786
December,Wisconsin,55,1951930,15810
December,Wyoming,56,182581,1959
December,Alabama,1,1568934,21208
December,Alaska,2,301449,1408
December,American Samoa,60,8266,34
December,Arizona,4,2373361,32038
December,Arkansas,5,980736,12684
December,California,6,11769634,100606
December,Colorado,8,1729516,13831
December,Connecticut,9,942022,11733
December,Delaware,10,320581,3205
December,District of Columbia,11,173626,1411
December,Florida,12,7269428,83606
December,Georgia,13,2888123,39913
December,Guam,66,60727,412
December,Hawaii,15,362117,1755
December,Idaho,16,510656,5316
December,Illinois,17,3957136,40586
December,Indiana,18,1996253,25303
December,Iowa,19,884263,10391
December,Kansas,20,914319,9844
December,Kentucky,21,1650921,17708
December,Louisiana,22,1507707,18345
December,Maine,23,305306,2803
December,Maryland,24,1310411,15979
December,Massachusetts,25,2144967,22793
December,Michigan,26,2968706,40659
December,Minnesota,27,1731172,14273
December,Mississippi,28,951070,13113
December,Missouri,29,1736053,23251
December,Montana,30,321522,3632
December,Nebraska,31,553378,4840
December,Nevada,32,874117,11838
December,New Hampshire,33,365847,2850
December,New Jersey,34,2905434,35429
December,New Mexico,35,656836,8794
December,New York,36,6515108,77514
December,North Carolina,37,3316814,28789
December,North Dakota,38,279330,2469
December,Northern Mariana Islands,69,13236,41
December,Ohio,39,3294521,40949
December,Oklahoma,40,1244121,16041
December,Oregon,41,936721,8953
December,Pennsylvania,42,3403177,48881
December,Puerto Rico,72,1076489,5499
December,Rhode Island,44,443645,3800
December,South Carolina,45,1760204,19368
December,South Dakota,46,271433,3136
December,Tennessee,47,2358463,28262
December,Texas,48,8080404,92625
December,Utah,49,1072888,5177
December,Vermont,50,148031,791
December,Virgin Islands,78,23728,127
December,Virginia,51,2188049,22763
December,Washington,53,1879139,15021
December,West Virginia,54,621614,7786
December,Wisconsin,55,1953390,15819
December,Wyoming,56,182581,1959
December,Alabama,1,1568934,21208
December,Alaska,2,301449,1408
December,American Samoa,60,8266,34
December,Arizona,4,2373361,32038
December,Arkansas,5,981276,12690
December,California,6,11772574,100628
December,Colorado,8,1730237,13857
December,Connecticut,9,943284,11733
December,Delaware,10,320581,3205
December,District of Columbia,11,173626,1411
December,Florida,12,7269428,83606
December,Georgia,13,2888123,39913
December,Guam,66,60727,412
December,Hawaii,15,362117,1755
December,Idaho,16,510661,5316
December,Illinois,17,3960888,40610
December,Indiana,18,1996253,25303
December,Iowa,19,884263,10391
December,Kansas,20,914344,9850
December,Kentucky,21,1650921,17708
December,Louisiana,22,1507707,18345
December,Maine,23,305446,2803
December,Maryland,24,1311672,15985
December,Massachusetts,25,2144967,22793
December,Michigan,26,2968706,40659
December,Minnesota,27,1731172,14273
December,Mississippi,28,951070,13113
December,Missouri,29,1736293,23252
December,Montana,30,322437,3635
December,Nebraska,31,554953,4841
December,Nevada,32,874117,11838
December,New Hampshire,33,366116,2851
December,New Jersey,34,2908733,35446
December,New Mexico,35,657140,8802
December,New York,36,6523020,77546
December,North Carolina,37,3316814,28789
December,North Dakota,38,280043,2469
December,Northern Mariana Islands,69,13236,41
December,Ohio,39,3294521,40949
December,Oklahoma,40,1244121,16041
December,Oregon,41,936721,8953
December,Pennsylvania,42,3403177,48881
December,Puerto Rico,72,1078239,5502
December,Rhode Island,44,443645,3800
December,South Carolina,45,1760204,19368
December,South Dakota,46,271433,3136
December,Tennessee,47,2358463,28262
December,Texas,48,8080404,92628
December,Utah,49,1072888,5177
December,Vermont,50,148031,791
December,Virgin Islands,78,23734,127
December,Virginia,51,2190699,22773
December,Washington,53,1879139,15021
December,West Virginia,54,621614,7786
December,Wisconsin,55,1954481,15826
December,Wyoming,56,182581,1959
December,Alabama,1,1568934,21208
December,Alaska,2,301449,1408
December,American Samoa,60,8266,34
December,Arizona,4,2373361,32038
December,Arkansas,5,981569,12690
December,California,6,11772574,100628
December,Colorado,8,1730237,13857
December,Connecticut,9,943284,11733
December,Delaware,10,320581,3205
December,District of Columbia,11,173626,1411
December,Florida,12,7269428,83606
December,Georgia,13,2888123,39913
December,Guam,66,60727,412
December,Hawaii,15,362117,1755
December,Idaho,16,510661,5316
December,Illinois,17,3960888,40610
December,Indiana,18,1996253,25303
December,Iowa,19,884263,10389
December,Kansas,20,914344,9850
December,Kentucky,21,1650921,17708
December,Louisiana,22,1507707,18345
December,Maine,23,305600,2803
December,Maryland,24,1311672,15985
December,Massachusetts,25,2144967,22793
December,Michigan,26,2968706,40659
December,Minnesota,27,1731172,14273
December,Mississippi,28,951070,13113
December,Missouri,29,1736293,23252
December,Montana,30,322437,3635
December,Nebraska,31,554953,4841
December,Nevada,32,874117,11838
December,New Hampshire,33,366116,2851
December,New Jersey,34,2908733,35446
December,New Mexico,35,657140,8802
December,New York,36,6526059,77546
December,North Carolina,37,3316814,28789
December,North Dakota,38,280043,2469
December,Northern Mariana Islands,69,13236,41
December,Ohio,39,3294521,40949
December,Oklahoma,40,1244121,16041
December,Oregon,41,936721,8953
December,Pennsylvania,42,3403177,48881
December,Puerto Rico,72,1079676,5506
December,Rhode Island,44,443645,3800
December,South Carolina,45,1760204,19368
December,South Dakota,46,271433,3136
December,Tennessee,47,2358463,28262
December,Texas,48,8080404,92628
December,Utah,49,1072888,5177
December,Vermont,50,148031,791
December,Virgin Islands,78,23734,127
December,Virginia,51,2190699,22773
December,Washington,53,1879139,15021
December,West Virginia,54,621614,7786
December,Wisconsin,55,1954481,15826
December,Wyoming,56,182581,1959
December,Alabama,1,1568934,21208
December,Alaska,2,301449,1408
December,American Samoa,60,8266,34
December,Arizona,4,2373361,32038
December,Arkansas,5,981569,12690
December,California,6,11772585,100628
December,Colorado,8,1730237,13857
December,Connecticut,9,944493,11733
December,Delaware,10,320581,3205
December,District of Columbia,11,173626,1411
December,Florida,12,7269428,83606
December,Georgia,13,2888123,39913
December,Guam,66,60727,412
December,Hawaii,15,362117,1755
December,Idaho,16,510661,5316
December,Illinois,17,3960888,40610
December,Indiana,18,1996253,25303
December,Iowa,19,884263,10389
December,Kansas,20,914344,9850
December,Kentucky,21,1650921,17708
December,Louisiana,22,1507707,18345
December,Maine,23,305600,2803
December,Maryland,24,1311672,15985
December,Massachusetts,25,2144967,22793
December,Michigan,26,2968706,40659
December,Minnesota,27,1731172,14273
December,Mississippi,28,951070,13113
December,Missouri,29,1736293,23252
December,Montana,30,322437,3635
December,Nebraska,31,554953,4841
December,Nevada,32,874117,11838
December,New Hampshire,33,366116,2851
December,New Jersey,34,2908733,35446
December,New Mexico,35,657140,8802
December,New York,36,6528288,77546
December,North Carolina,37,3316814,28789
December,North Dakota,38,280043,2469
December,Northern Mariana Islands,69,13236,41
December,Ohio,39,3294521,40949
December,Oklahoma,40,1244121,16041
December,Oregon,41,936721,8953
December,Pennsylvania,42,3403177,48881
December,Puerto Rico,72,1079676,5506
December,Rhode Island,44,443645,3800
December,South Carolina,45,1760204,19368
December,South Dakota,46,271433,3136
December,Tennessee,47,2358463,28262
December,Texas,48,8080404,92628
December,Utah,49,1072888,5177
December,Vermont,50,148031,791
December,Virgin Islands,78,23734,127
December,Virginia,51,2190699,22773
December,Washington,53,1879139,15021
December,West Virginia,54,621614,7786
December,Wisconsin,55,1954481,15826
December,Wyoming,56,182581,1959
December,Alabama,1,1568934,21208
December,Alaska,2,301449,1408
December,American Samoa,60,8266,34
December,Arizona,4,2373361,32038
December,Arkansas,5,981964,12690
December,California,6,11772585,100628
December,Colorado,8,1731721,13859
December,Connecticut,9,944755,11733
December,Delaware,10,320581,3205
December,District of Columbia,11,173626,1411
December,Florida,12,7269428,83606
December,Georgia,13,2888123,39913
December,Guam,66,60727,412
December,Hawaii,15,362117,1755
December,Idaho,16,510661,5316
December,Illinois,17,3960888,40610
December,Indiana,18,1996253,25303
December,Iowa,19,884263,10389
December,Kansas,20,914344,9850
December,Kentucky,21,1650921,17708
December,Louisiana,22,1507707,18345
December,Maine,23,305600,2803
December,Maryland,24,1311672,15985
December,Massachusetts,25,2144967,22793
December,Michigan,26,2968706,40659
December,Minnesota,27,1731172,14273
December,Mississippi,28,951070,13113
December,Missouri,29,1736293,23252
December,Montana,30,322437,3635
December,Nebraska,31,554953,4841
December,Nevada,32,874117,11838
December,New Hampshire,33,366116,2851
December,New Jersey,34,2908733,35446
December,New Mexico,35,657140,8802
December,New York,36,6529668,77546
December,North Carolina,37,3316814,28789
December,North Dakota,38,280043,2469
December,Northern Mariana Islands,69,13236,41
December,Ohio,39,3294521,40949
December,Oklahoma,40,1244121,16041
December,Oregon,41,936721,8953
December,Pennsylvania,42,3403953,48881
December,Puerto Rico,72,1079676,5506
December,Rhode Island,44,443645,3800
December,South Carolina,45,1760204,19368
December,South Dakota,46,271433,3136
December,Tennessee,47,2358463,28262
December,Texas,48,8080404,92628
December,Utah,49,1072888,5177
December,Vermont,50,148031,791
December,Virgin Islands,78,23734,127
December,Virginia,51,2195634,22782
December,Washington,53,1879139,15021
December,West Virginia,54,621614,7786
December,Wisconsin,55,1954481,15826
December,Wyoming,56,182581,1959
December,Alabama,1,1568934,21208
December,Alaska,2,301774,1408
December,American Samoa,60,8266,34
December,Arizona,4,2373361,32038
December,Arkansas,5,982272,12690
December,California,6,11779543,100668
December,Colorado,8,1731997,13859
December,Connecticut,9,945045,11733
December,Delaware,10,320581,3205
December,District of Columbia,11,173626,1411
December,Florida,12,7269428,83606
December,Georgia,13,2888123,39913
December,Guam,66,60845,412
December,Hawaii,15,362117,1755
December,Idaho,16,510665,5316
December,Illinois,17,3967450,40627
December,Indiana,18,1996253,25303
December,Iowa,19,884263,10389
December,Kansas,20,914380,9850
December,Kentucky,21,1660077,17751
December,Louisiana,22,1507707,18345
December,Maine,23,305603,2803
December,Maryland,24,1311673,15985
December,Massachusetts,25,2144967,22793
December,Michigan,26,2979504,40715
December,Minnesota,27,1731172,14273
December,Mississippi,28,955145,13124
December,Missouri,29,1742348,23272
December,Montana,30,322552,3635
December,Nebraska,31,555157,4842
December,Nevada,32,874117,11838
December,New Hampshire,33,366749,2851
December,New Jersey,34,2916729,35457
December,New Mexico,35,658042,8807
December,New York,36,6543018,77577
December,North Carolina,37,3316814,28789
December,North Dakota,38,280043,2469
December,Northern Mariana Islands,69,13236,41
December,Ohio,39,3294521,40949
December,Oklahoma,40,1244121,16041
December,Oregon,41,936721,8953
December,Pennsylvania,42,3403953,48881
December,Puerto Rico,72,1081824,5509
December,Rhode Island,44,443645,3800
December,South Carolina,45,1770059,19385
December,South Dakota,46,271433,3136
December,Tennessee,47,2358463,28262
December,Texas,48,8080404,92630
December,Utah,49,1072888,5177
December,Vermont,50,148031,791
December,Virgin Islands,78,23734,127
December,Virginia,51,2196867,22786
December,Washington,53,1879139,15021
December,West Virginia,54,623080,7786
December,Wisconsin,55,1956956,15827
December,Wyoming,56,182847,1959
December,Alabama,1,1568934,21208
December,Alaska,2,301774,1408
December,American Samoa,60,8266,34
December,Arizona,4,2378334,32182
December,Arkansas,5,983004,12694
December,California,6,11781729,100702
December,Colorado,8,1732984,13882
December,Connecticut,9,946236,11766
December,Delaware,10,321888,3206
December,District of Columbia,11,173626,1411
December,Florida,12,7269428,83606
December,Georgia,13,2898584,39964
December,Guam,66,60845,412
December,Hawaii,15,363188,1758
December,Idaho,16,511690,5329
December,Illinois,17,3970204,40633
December,Indiana,18,2002760,25364
December,Iowa,19,886408,10425
December,Kansas,20,917091,9850
December,Kentucky,21,1660077,17751
December,Louisiana,22,1514113,18370
December,Maine,23,305984,2807
December,Maryland,24,1315246,16007
December,Massachusetts,25,2144967,22793
December,Michigan,26,2979504,40715
December,Minnesota,27,1731172,14273
December,Mississippi,28,955145,13124
December,Missouri,29,1742713,23277
December,Montana,30,322552,3635
December,Nebraska,31,555157,4842
December,Nevada,32,874117,11880
December,New Hampshire,33,366952,2852
December,New Jersey,34,2919724,35469
December,New Mexico,35,658364,8807
December,New York,36,6546293,77619
December,North Carolina,37,3316814,28789
December,North Dakota,38,280043,2469
December,Northern Mariana Islands,69,13236,41
December,Ohio,39,3294521,40949
December,Oklahoma,40,1244121,16041
December,Oregon,41,939303,8967
December,Pennsylvania,42,3416142,48972
December,Puerto Rico,72,1082619,5519
December,Rhode Island,44,443645,3800
December,South Carolina,45,1770059,19385
December,South Dakota,46,271856,3138
December,Tennessee,47,2367936,28274
December,Texas,48,8113137,92704
December,Utah,49,1072888,5177
December,Vermont,50,148393,791
December,Virgin Islands,78,23764,127
December,Virginia,51,2199302,22793
December,Washington,53,1883676,15067
December,West Virginia,54,623541,7786
December,Wisconsin,55,1958296,15848
December,Wyoming,56,182847,1959
December,Alabama,1,1573637,21208
December,Alaska,2,301774,1408
December,American Samoa,60,8266,34
December,Arizona,4,2378334,32182
December,Arkansas,5,983942,12697
December,California,6,11822939,100837
December,Colorado,8,1733812,13891
December,Connecticut,9,947016,11770
December,Delaware,10,321888,3206
December,District of Columbia,11,173626,1411
December,Florida,12,7269428,83606
December,Georgia,13,2898584,39964
December,Guam,66,60845,412
December,Hawaii,15,363188,1758
December,Idaho,16,511718,5329
December,Illinois,17,3973551,40657
December,Indiana,18,2002760,25364
December,Iowa,19,886411,10424
December,Kansas,20,917091,9852
December,Kentucky,21,1660077,17751
December,Louisiana,22,1514113,18370
December,Maine,23,306215,2807
December,Maryland,24,1316937,16020
December,Massachusetts,25,2154886,22940
December,Michigan,26,2979504,40767
December,Minnesota,27,1736893,14320
December,Mississippi,28,955145,13124
December,Missouri,29,1743114,23280
December,Montana,30,322552,3635
December,Nebraska,31,555377,4843
December,Nevada,32,876118,11880
December,New Hampshire,33,367243,2853
December,New Jersey,34,2923180,35486
December,New Mexico,35,658690,8822
December,New York,36,6552600,77677
December,North Carolina,37,3316814,28789
December,North Dakota,38,280043,2474
December,Northern Mariana Islands,69,13236,41
December,Ohio,39,3307568,41018
December,Oklahoma,40,1250013,16054
December,Oregon,41,939303,8967
December,Pennsylvania,42,3416142,48972
December,Puerto Rico,72,1084004,5530
December,Rhode Island,44,443645,3800
December,South Carolina,45,1770059,19385
December,South Dakota,46,271856,3138
December,Tennessee,47,2367936,28274
December,Texas,48,8113137,92707
December,Utah,49,1075137,5187
December,Vermont,50,148393,791
December,Virgin Islands,78,23769,127
December,Virginia,51,2202436,22793
December,Washington,53,1883676,15067
December,West Virginia,54,624174,7786
December,Wisconsin,55,1959643,15858
December,Wyoming,56,182847,1959
December,Alabama,1,1573637,21208
December,Alaska,2,301774,1408
December,American Samoa,60,8266,34
December,Arizona,4,2378334,32182
December,Arkansas,5,984824,12699
December,California,6,11826466,100865
December,Colorado,8,1734673,13899
December,Connecticut,9,948001,11781
December,Delaware,10,321888,3206
December,District of Columbia,11,173626,1411
December,Florida,12,7269428,83911
December,Georgia,13,2898584,39964
December,Guam,66,60845,412
December,Hawaii,15,363188,1758
December,Idaho,16,511722,5329
December,Illinois,17,3976840,40678
December,Indiana,18,2002760,25364
December,Iowa,19,886411,10424
December,Kansas,20,917091,9859
December,Kentucky,21,1660077,17751
December,Louisiana,22,1514113,18370
December,Maine,23,306429,2808
December,Maryland,24,1318510,16034
December,Massachusetts,25,2154886,22940
December,Michigan,26,2979504,40767
December,Minnesota,27,1736893,14320
December,Mississippi,28,955145,13124
December,Missouri,29,1743492,23282
December,Montana,30,323245,3639
December,Nebraska,31,556647,4843
December,Nevada,32,876118,11880
December,New Hampshire,33,367542,2856
December,New Jersey,34,2926834,35533
December,New Mexico,35,659056,8828
December,New York,36,6560495,77722
December,North Carolina,37,3316814,28789
December,North Dakota,38,280583,2474
December,Northern Mariana Islands,69,13236,41
December,Ohio,39,3307568,41018
December,Oklahoma,40,1250013,16054
December,Oregon,41,939303,8967
December,Pennsylvania,42,3416142,48972
December,Puerto Rico,72,1085895,5535
December,Rhode Island,44,443645,3800
December,South Carolina,45,1770059,19385
December,South Dakota,46,271856,3138
December,Tennessee,47,2367936,28274
December,Texas,48,8113137,92709
December,Utah,49,1075137,5187
December,Vermont,50,148393,791
December,Virgin Islands,78,23769,127
December,Virginia,51,2205518,22793
December,Washington,53,1883676,15067
December,West Virginia,54,624721,7795
December,Wisconsin,55,1960884,15860
December,Wyoming,56,182847,1959
December,Alabama,1,1573637,21208
December,Alaska,2,301774,1408
December,American Samoa,60,8266,34
December,Arizona,4,2378334,32182
December,Arkansas,5,985493,12703
December,California,6,11826466,100865
December,Colorado,8,1734673,13899
December,Connecticut,9,948001,11781
December,Delaware,10,321888,3206
December,District of Columbia,11,173626,1411
December,Florida,12,7269428,83911
December,Georgia,13,2898584,39964
December,Guam,66,60845,412
December,Hawaii,15,363188,1758
December,Idaho,16,511722,5329
December,Illinois,17,3976840,40678
December,Indiana,18,2002760,25364
December,Iowa,19,886411,10424
December,Kansas,20,917091,9859
December,Kentucky,21,1660077,17751
December,Louisiana,22,1514113,18370
December,Maine,23,306647,2811
December,Maryland,24,1318510,16034
December,Massachusetts,25,2154886,22940
December,Michigan,26,2979504,40767
December,Minnesota,27,1736893,14320
December,Mississippi,28,955145,13124
